name;value;year;lastValue;rank
Eólica Terrestre; 5.612,03 ;2013;0;7
Eólica Terrestre; 5.583,39 ;2014; 5.612,03 ;8
Eólica Terrestre; 5.554,76 ;2015; 5.583,39 ;8
Eólica Terrestre; 5.526,13 ;2016; 5.554,76 ;8
Eólica Terrestre; 5.497,50 ;2017; 5.526,13 ;8
Eólica Terrestre; 5.468,86 ;2018; 5.497,50 ;8
Eólica Terrestre; 5.440,23 ;2019; 5.468,86 ;8
Eólica Terrestre; 5.411,60 ;2020; 5.440,23 ;8
Eólica Terrestre; 5.391,55 ;2021; 5.411,60 ;8
Eólica Terrestre; 5.371,51 ;2022; 5.391,55 ;8
Eólica Terrestre; 5.351,47 ;2023; 5.371,51 ;8
Eólica Terrestre; 5.331,43 ;2024; 5.351,47 ;7
Eólica Terrestre; 5.311,38 ;2025; 5.331,43 ;8
Eólica Terrestre; 5.291,34 ;2026; 5.311,38 ;8
Eólica Terrestre; 5.271,30 ;2027; 5.291,34 ;8
Eólica Terrestre; 5.251,25 ;2028; 5.271,30 ;8
Eólica Terrestre; 5.231,21 ;2029; 5.251,25 ;8
Eólica Terrestre; 5.211,17 ;2030; 5.231,21 ;8
Eólica Terrestre; 5.171,08 ;2031; 5.211,17 ;8
Eólica Terrestre; 5.131,00 ;2032; 5.171,08 ;8
Eólica Terrestre; 5.090,91 ;2033; 5.131,00 ;8
Eólica Terrestre; 5.050,82 ;2034; 5.090,91 ;8
Eólica Terrestre; 5.010,74 ;2035; 5.050,82 ;8
Eólica Terrestre; 4.970,65 ;2036; 5.010,74 ;8
Eólica Terrestre; 4.930,57 ;2037; 4.970,65 ;8
Eólica Terrestre; 4.890,48 ;2038; 4.930,57 ;8
Eólica Terrestre; 4.850,39 ;2039; 4.890,48 ;8
Eólica Terrestre; 4.810,31 ;2040; 4.850,39 ;8
Eólica Terrestre; 4.770,22 ;2041; 4.810,31 ;8
Eólica Terrestre; 4.730,14 ;2042; 4.770,22 ;8
Eólica Terrestre; 4.690,05 ;2043; 4.730,14 ;8
Eólica Terrestre; 4.649,97 ;2044; 4.690,05 ;8
Eólica Terrestre; 4.609,88 ;2045; 4.649,97 ;8
Eólica Terrestre; 4.569,79 ;2046; 4.609,88 ;8
Eólica Terrestre; 4.529,71 ;2047; 4.569,79 ;8
Eólica Terrestre; 4.489,62 ;2048; 4.529,71 ;8
Eólica Terrestre; 4.449,54 ;2049; 4.489,62 ;8
Eólica Terrestre; 4.409,45 ;2050; 4.449,54 ;8
Eólica Marítima; 13.909,81 ;2013;0;20
Eólica Marítima; 13.571,94 ;2014; 13.909,81 ;20
Eólica Marítima; 13.234,08 ;2015; 13.571,94 ;20
Eólica Marítima; 12.896,21 ;2016; 13.234,08 ;20
Eólica Marítima; 12.558,34 ;2017; 12.896,21 ;20
Eólica Marítima; 12.220,48 ;2018; 12.558,34 ;20
Eólica Marítima; 11.882,61 ;2019; 12.220,48 ;19
Eólica Marítima; 11.544,74 ;2020; 11.882,61 ;18
Eólica Marítima; 11.424,48 ;2021; 11.544,74 ;18
Eólica Marítima; 11.304,23 ;2022; 11.424,48 ;18
Eólica Marítima; 11.183,97 ;2023; 11.304,23 ;18
Eólica Marítima; 11.063,71 ;2024; 11.183,97 ;17
Eólica Marítima; 10.943,45 ;2025; 11.063,71 ;18
Eólica Marítima; 10.823,20 ;2026; 10.943,45 ;18
Eólica Marítima; 10.702,94 ;2027; 10.823,20 ;18
Eólica Marítima; 10.582,68 ;2028; 10.702,94 ;18
Eólica Marítima; 10.462,42 ;2029; 10.582,68 ;18
Eólica Marítima; 10.342,16 ;2030; 10.462,42 ;18
Eólica Marítima; 10.261,99 ;2031; 10.342,16 ;18
Eólica Marítima; 10.181,82 ;2032; 10.261,99 ;17
Eólica Marítima; 10.101,65 ;2033; 10.181,82 ;17
Eólica Marítima; 10.021,48 ;2034; 10.101,65 ;17
Eólica Marítima; 9.941,31 ;2035; 10.021,48 ;17
Eólica Marítima; 9.861,13 ;2036; 9.941,31 ;17
Eólica Marítima; 9.780,96 ;2037; 9.861,13 ;18
Eólica Marítima; 9.700,79 ;2038; 9.780,96 ;18
Eólica Marítima; 9.620,62 ;2039; 9.700,79 ;18
Eólica Marítima; 9.540,45 ;2040; 9.620,62 ;18
Eólica Marítima; 9.500,36 ;2041; 9.540,45 ;18
Eólica Marítima; 9.460,27 ;2042; 9.500,36 ;18
Eólica Marítima; 9.420,19 ;2043; 9.460,27 ;18
Eólica Marítima; 9.380,10 ;2044; 9.420,19 ;18
Eólica Marítima; 9.340,02 ;2045; 9.380,10 ;18
Eólica Marítima; 9.299,93 ;2046; 9.340,02 ;18
Eólica Marítima; 9.259,84 ;2047; 9.299,93 ;18
Eólica Marítima; 9.219,76 ;2048; 9.259,84 ;18
Eólica Marítima; 9.179,67 ;2049; 9.219,76 ;18
Eólica Marítima; 9.139,59 ;2050; 9.179,67 ;18
Sistema Fotovoltaico Comercial 0,1-2 MW; 4.523,45 ;2013;0;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 4.390,41 ;2014; 4.523,45 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 4.257,37 ;2015; 4.390,41 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 4.124,32 ;2016; 4.257,37 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.991,28 ;2017; 4.124,32 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.858,24 ;2018; 3.991,28 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.725,20 ;2019; 3.858,24 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.592,15 ;2020; 3.725,20 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.556,23 ;2021; 3.592,15 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.520,31 ;2022; 3.556,23 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.484,39 ;2023; 3.520,31 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.448,47 ;2024; 3.484,39 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.412,55 ;2025; 3.448,47 ;6
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.376,62 ;2026; 3.412,55 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.340,70 ;2027; 3.376,62 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.304,78 ;2028; 3.340,70 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.268,86 ;2029; 3.304,78 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.232,94 ;2030; 3.268,86 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.212,98 ;2031; 3.232,94 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.193,02 ;2032; 3.212,98 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.173,07 ;2033; 3.193,02 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.153,11 ;2034; 3.173,07 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.133,16 ;2035; 3.153,11 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.113,20 ;2036; 3.133,16 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.093,24 ;2037; 3.113,20 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.073,29 ;2038; 3.093,24 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.053,33 ;2039; 3.073,29 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.033,37 ;2040; 3.053,33 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.017,41 ;2041; 3.033,37 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 3.001,44 ;2042; 3.017,41 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 2.985,48 ;2043; 3.001,44 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 2.969,51 ;2044; 2.985,48 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 2.953,55 ;2045; 2.969,51 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 2.937,58 ;2046; 2.953,55 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 2.921,62 ;2047; 2.937,58 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 2.905,65 ;2048; 2.921,62 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 2.889,69 ;2049; 2.905,65 ;5
Sistema Fotovoltaico Comercial 0,1-2 MW; 2.873,72 ;2050; 2.889,69 ;5
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 4.031,19 ;2013;0;5
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.911,46 ;2014; 4.031,19 ;5
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.791,72 ;2015; 3.911,46 ;5
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.671,98 ;2016; 3.791,72 ;5
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.552,24 ;2017; 3.671,98 ;5
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.432,50 ;2018; 3.552,24 ;5
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.312,76 ;2019; 3.432,50 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.193,02 ;2020; 3.312,76 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.129,16 ;2021; 3.193,02 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.065,30 ;2022; 3.129,16 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 3.001,44 ;2023; 3.065,30 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.937,58 ;2024; 3.001,44 ;3
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.873,72 ;2025; 2.937,58 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.809,86 ;2026; 2.873,72 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.746,00 ;2027; 2.809,86 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.682,14 ;2028; 2.746,00 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.618,28 ;2029; 2.682,14 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.554,42 ;2030; 2.618,28 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.530,47 ;2031; 2.554,42 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.506,52 ;2032; 2.530,47 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.482,58 ;2033; 2.506,52 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.458,63 ;2034; 2.482,58 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.434,68 ;2035; 2.458,63 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.410,73 ;2036; 2.434,68 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.386,79 ;2037; 2.410,73 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.362,84 ;2038; 2.386,79 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.338,89 ;2039; 2.362,84 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.314,94 ;2040; 2.338,89 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.291,00 ;2041; 2.314,94 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.267,05 ;2042; 2.291,00 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.243,10 ;2043; 2.267,05 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.219,15 ;2044; 2.243,10 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.195,20 ;2045; 2.219,15 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.171,26 ;2046; 2.195,20 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.147,31 ;2047; 2.171,26 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.123,36 ;2048; 2.147,31 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.099,41 ;2049; 2.123,36 ;4
Sistema Fotovoltaico Comercial >2 MW sem rastreador solar; 2.075,47 ;2050; 2.099,41 ;4
Sistema Fotovoltaico Residencial <100 kW; 6.000,23 ;2013;0;8
Sistema Fotovoltaico Residencial <100 kW; 5.228,58 ;2014; 6.000,23 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.456,93 ;2015; 5.228,58 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.323,89 ;2016; 4.456,93 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.190,85 ;2017; 4.323,89 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.057,80 ;2018; 4.190,85 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.924,76 ;2019; 4.057,80 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.791,72 ;2020; 3.924,76 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.346,51 ;2021; 3.791,72 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.302,60 ;2022; 4.346,51 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.258,70 ;2023; 4.302,60 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.214,79 ;2024; 4.258,70 ;6
Sistema Fotovoltaico Residencial <100 kW; 4.170,89 ;2025; 4.214,79 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.126,98 ;2026; 4.170,89 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.083,08 ;2027; 4.126,98 ;7
Sistema Fotovoltaico Residencial <100 kW; 4.039,18 ;2028; 4.083,08 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.995,27 ;2029; 4.039,18 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.951,37 ;2030; 3.995,27 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.927,42 ;2031; 3.951,37 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.903,47 ;2032; 3.927,42 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.879,53 ;2033; 3.903,47 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.855,58 ;2034; 3.879,53 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.831,63 ;2035; 3.855,58 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.807,68 ;2036; 3.831,63 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.783,73 ;2037; 3.807,68 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.759,79 ;2038; 3.783,73 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.735,84 ;2039; 3.759,79 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.711,89 ;2040; 3.735,84 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.691,94 ;2041; 3.711,89 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.671,98 ;2042; 3.691,94 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.652,02 ;2043; 3.671,98 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.632,07 ;2044; 3.652,02 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.612,11 ;2045; 3.632,07 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.592,15 ;2046; 3.612,11 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.572,20 ;2047; 3.592,15 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.552,24 ;2048; 3.572,20 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.532,28 ;2049; 3.552,24 ;7
Sistema Fotovoltaico Residencial <100 kW; 3.512,33 ;2050; 3.532,28 ;7
Solar Térmico; 22.448,11 ;2013;0;25
Solar Térmico; 21.818,19 ;2014; 22.448,11 ;25
Solar Térmico; 21.188,27 ;2015; 21.818,19 ;25
Solar Térmico; 20.558,34 ;2016; 21.188,27 ;25
Solar Térmico; 19.928,42 ;2017; 20.558,34 ;25
Solar Térmico; 19.298,50 ;2018; 19.928,42 ;25
Solar Térmico; 18.668,58 ;2019; 19.298,50 ;25
Solar Térmico; 18.038,66 ;2020; 18.668,58 ;26
Solar Térmico; 17.758,06 ;2021; 18.038,66 ;25
Solar Térmico; 17.477,46 ;2022; 17.758,06 ;25
Solar Térmico; 17.196,85 ;2023; 17.477,46 ;25
Solar Térmico; 16.916,25 ;2024; 17.196,85 ;24
Solar Térmico; 16.635,65 ;2025; 16.916,25 ;25
Solar Térmico; 16.355,05 ;2026; 16.635,65 ;25
Solar Térmico; 16.074,45 ;2027; 16.355,05 ;25
Solar Térmico; 15.793,85 ;2028; 16.074,45 ;25
Solar Térmico; 15.513,25 ;2029; 15.793,85 ;25
Solar Térmico; 15.232,64 ;2030; 15.513,25 ;25
Solar Térmico; 15.112,39 ;2031; 15.232,64 ;25
Solar Térmico; 14.992,13 ;2032; 15.112,39 ;25
Solar Térmico; 14.871,87 ;2033; 14.992,13 ;25
Solar Térmico; 14.751,61 ;2034; 14.871,87 ;25
Solar Térmico; 14.631,36 ;2035; 14.751,61 ;26
Solar Térmico; 14.511,10 ;2036; 14.631,36 ;26
Solar Térmico; 14.390,84 ;2037; 14.511,10 ;26
Solar Térmico; 14.270,58 ;2038; 14.390,84 ;26
Solar Térmico; 14.150,33 ;2039; 14.270,58 ;26
Solar Térmico; 14.030,07 ;2040; 14.150,33 ;26
Solar Térmico; 13.989,98 ;2041; 14.030,07 ;26
Solar Térmico; 13.949,90 ;2042; 13.989,98 ;26
Solar Térmico; 13.909,81 ;2043; 13.949,90 ;26
Solar Térmico; 13.869,72 ;2044; 13.909,81 ;26
Solar Térmico; 13.829,64 ;2045; 13.869,72 ;26
Solar Térmico; 13.789,55 ;2046; 13.829,64 ;26
Solar Térmico; 13.749,47 ;2047; 13.789,55 ;26
Solar Térmico; 13.709,38 ;2048; 13.749,47 ;26
Solar Térmico; 13.669,29 ;2049; 13.709,38 ;26
Solar Térmico; 13.629,21 ;2050; 13.669,29 ;26
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2013;0;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2014; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2015; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2016; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2017; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2018; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2019; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2020; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2021; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2022; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2023; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2024; 8.818,90 ;12
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2025; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2026; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2027; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2028; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2029; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2030; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2031; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2032; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2033; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2034; 8.818,90 ;13
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2035; 8.818,90 ;14
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2036; 8.818,90 ;14
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2037; 8.818,90 ;14
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2038; 8.818,90 ;15
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2039; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2040; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2041; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2042; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2043; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2044; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2045; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2046; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2047; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2048; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2049; 8.818,90 ;16
Hidrelétrica com reservatório >100 MW; 8.818,90 ;2050; 8.818,90 ;16
Hidrelétrica com reservatório <10 MW; 17.637,80 ;2013;0;23
Hidrelétrica com reservatório <10 MW; 17.683,61 ;2014; 17.637,80 ;23
Hidrelétrica com reservatório <10 MW; 17.729,42 ;2015; 17.683,61 ;23
Hidrelétrica com reservatório <10 MW; 17.775,24 ;2016; 17.729,42 ;24
Hidrelétrica com reservatório <10 MW; 17.821,05 ;2017; 17.775,24 ;24
Hidrelétrica com reservatório <10 MW; 17.866,86 ;2018; 17.821,05 ;24
Hidrelétrica com reservatório <10 MW; 17.912,67 ;2019; 17.866,86 ;24
Hidrelétrica com reservatório <10 MW; 17.958,49 ;2020; 17.912,67 ;25
Hidrelétrica com reservatório <10 MW; 17.966,50 ;2021; 17.958,49 ;26
Hidrelétrica com reservatório <10 MW; 17.974,52 ;2022; 17.966,50 ;26
Hidrelétrica com reservatório <10 MW; 17.982,54 ;2023; 17.974,52 ;26
Hidrelétrica com reservatório <10 MW; 17.990,56 ;2024; 17.982,54 ;25
Hidrelétrica com reservatório <10 MW; 17.998,57 ;2025; 17.990,56 ;26
Hidrelétrica com reservatório <10 MW; 18.006,59 ;2026; 17.998,57 ;26
Hidrelétrica com reservatório <10 MW; 18.014,61 ;2027; 18.006,59 ;26
Hidrelétrica com reservatório <10 MW; 18.022,62 ;2028; 18.014,61 ;26
Hidrelétrica com reservatório <10 MW; 18.030,64 ;2029; 18.022,62 ;26
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2030; 18.030,64 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2031; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2032; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2033; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2034; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2035; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2036; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2037; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2038; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2039; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2040; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2041; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2042; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2043; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2044; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2045; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2046; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2047; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2048; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2049; 18.038,66 ;27
Hidrelétrica com reservatório <10 MW; 18.038,66 ;2050; 18.038,66 ;27
Oceânica Por Ondas; 36.398,00 ;2013;0;27
Oceânica Por Ondas; 34.513,97 ;2014; 36.398,00 ;27
Oceânica Por Ondas; 32.629,93 ;2015; 34.513,97 ;27
Oceânica Por Ondas; 30.745,89 ;2016; 32.629,93 ;27
Oceânica Por Ondas; 28.861,85 ;2017; 30.745,89 ;28
Oceânica Por Ondas; 26.977,82 ;2018; 28.861,85 ;28
Oceânica Por Ondas; 25.093,78 ;2019; 26.977,82 ;28
Oceânica Por Ondas; 23.209,74 ;2020; 25.093,78 ;28
Oceânica Por Ondas; 22.684,62 ;2021; 23.209,74 ;28
Oceânica Por Ondas; 22.159,49 ;2022; 22.684,62 ;27
Oceânica Por Ondas; 21.634,36 ;2023; 22.159,49 ;27
Oceânica Por Ondas; 21.109,24 ;2024; 21.634,36 ;26
Oceânica Por Ondas; 20.584,11 ;2025; 21.109,24 ;27
Oceânica Por Ondas; 20.058,99 ;2026; 20.584,11 ;27
Oceânica Por Ondas; 19.533,86 ;2027; 20.058,99 ;27
Oceânica Por Ondas; 19.008,74 ;2028; 19.533,86 ;27
Oceânica Por Ondas; 18.483,61 ;2029; 19.008,74 ;27
Oceânica Por Ondas; 17.958,49 ;2030; 18.483,61 ;26
Oceânica Por Ondas; 17.224,91 ;2031; 17.958,49 ;26
Oceânica Por Ondas; 16.491,34 ;2032; 17.224,91 ;26
Oceânica Por Ondas; 15.757,77 ;2033; 16.491,34 ;26
Oceânica Por Ondas; 15.024,20 ;2034; 15.757,77 ;26
Oceânica Por Ondas; 14.290,63 ;2035; 15.024,20 ;25
Oceânica Por Ondas; 13.557,05 ;2036; 14.290,63 ;25
Oceânica Por Ondas; 12.823,48 ;2037; 13.557,05 ;25
Oceânica Por Ondas; 12.089,91 ;2038; 12.823,48 ;25
Oceânica Por Ondas; 11.356,34 ;2039; 12.089,91 ;23
Oceânica Por Ondas; 10.622,77 ;2040; 11.356,34 ;21
Oceânica Por Ondas; 10.482,46 ;2041; 10.622,77 ;21
Oceânica Por Ondas; 10.342,16 ;2042; 10.482,46 ;21
Oceânica Por Ondas; 10.201,86 ;2043; 10.342,16 ;20
Oceânica Por Ondas; 10.061,56 ;2044; 10.201,86 ;20
Oceânica Por Ondas; 9.921,26 ;2045; 10.061,56 ;20
Oceânica Por Ondas; 9.780,96 ;2046; 9.921,26 ;20
Oceânica Por Ondas; 9.640,66 ;2047; 9.780,96 ;20
Oceânica Por Ondas; 9.500,36 ;2048; 9.640,66 ;20
Oceânica Por Ondas; 9.360,06 ;2049; 9.500,36 ;20
Oceânica Por Ondas; 9.219,76 ;2050; 9.360,06 ;19
Oceânica Por Marés; 42.891,92 ;2013;0;28
Oceânica Por Marés; 39.284,19 ;2014; 42.891,92 ;28
Oceânica Por Marés; 35.676,46 ;2015; 39.284,19 ;28
Oceânica Por Marés; 32.068,73 ;2016; 35.676,46 ;28
Oceânica Por Marés; 28.460,99 ;2017; 32.068,73 ;27
Oceânica Por Marés; 24.853,26 ;2018; 28.460,99 ;27
Oceânica Por Marés; 21.245,53 ;2019; 24.853,26 ;26
Oceânica Por Marés; 17.637,80 ;2020; 21.245,53 ;24
